Id,User,Text
130,sadavocado13,"Παιδια ειμαι μπερδεμένος, ειμαστε ακομα σε lockdown? για να βγουμε πρεπει να στειλουμε μηνυμα? #lockdown2 #καραντινα"
131,ZonepressGr,Hello!! Ξέρω…πέρασε καιρός αλλά…ήρθε η καραντίνα. ΠΑΛΙ.  #Blog #Lockdown #Καραντίνα https://t.co/trC9dmAiaW https://t.co/OPUEfyJBE4
132,elenim50,"RT @akisFireman: ΠΙΣΤΕΥΕΤΕ ΟΤΙ ΘΑ ΒΓΟΥΜΕ ΑΠΤΟ #lockdown στις 7 Ιανουαριου?
#lockdown2gr #καραντινα"
133,TeddyGforHUGS,"RT @akisFireman: Η αποτυπωση του 2020 απτους Ιταλους κι οχι μονο!
#κρουσματα #κορωνοιος #καραντινα #lockdown2gr #lockdown https://t.co/fDiv…"
134,grecaliana,"RT @akisFireman: Η αποτυπωση του 2020 απτους Ιταλους κι οχι μονο!
#κρουσματα #κορωνοιος #καραντινα #lockdown2gr #lockdown https://t.co/fDiv…"
135,tolisv,"RT @akisFireman: ΠΙΣΤΕΥΕΤΕ ΟΤΙ ΘΑ ΒΓΟΥΜΕ ΑΠΤΟ #lockdown στις 7 Ιανουαριου?
#lockdown2gr #καραντινα"
136,24newscy,«Τσουχτερό» πρόστιμο γιατί έσπασε την #καραντίνα για...δευτερόλεπτα https://t.co/EUad3zXMMT
137,KyriGr72,"RT @akisFireman: Η αποτυπωση του 2020 απτους Ιταλους κι οχι μονο!
#κρουσματα #κορωνοιος #καραντινα #lockdown2gr #lockdown https://t.co/fDiv…"
138,PrincesaDemy,"RT @akisFireman: Η αποτυπωση του 2020 απτους Ιταλους κι οχι μονο!
#κρουσματα #κορωνοιος #καραντινα #lockdown2gr #lockdown https://t.co/fDiv…"
139,elenim50,"RT @akisFireman: Η αποτυπωση του 2020 απτους Ιταλους κι οχι μονο!
#κρουσματα #κορωνοιος #καραντινα #lockdown2gr #lockdown https://t.co/fDiv…"
140,katsounades,Σπανακόπιτα... Κοπιάσετε #καραντίνα https://t.co/Zr3wKH7Wiq
141,KyraToxotina,"RT @akisFireman: Η αποτυπωση του 2020 απτους Ιταλους κι οχι μονο!
#κρουσματα #κορωνοιος #καραντινα #lockdown2gr #lockdown https://t.co/fDiv…"
142,tolisv,"RT @akisFireman: Η αποτυπωση του 2020 απτους Ιταλους κι οχι μονο!
#κρουσματα #κορωνοιος #καραντινα #lockdown2gr #lockdown https://t.co/fDiv…"
143,SPothitos,"RT @akisFireman: Η αποτυπωση του 2020 απτους Ιταλους κι οχι μονο!
#κρουσματα #κορωνοιος #καραντινα #lockdown2gr #lockdown https://t.co/fDiv…"
144,AphroBoo,"RT @akisFireman: Η αποτυπωση του 2020 απτους Ιταλους κι οχι μονο!
#κρουσματα #κορωνοιος #καραντινα #lockdown2gr #lockdown https://t.co/fDiv…"
145,MiaSouMiaMou,"RT @akisFireman: Η αποτυπωση του 2020 απτους Ιταλους κι οχι μονο!
#κρουσματα #κορωνοιος #καραντινα #lockdown2gr #lockdown https://t.co/fDiv…"
146,panos_p95,"RT @akisFireman: Η αποτυπωση του 2020 απτους Ιταλους κι οχι μονο!
#κρουσματα #κορωνοιος #καραντινα #lockdown2gr #lockdown https://t.co/fDiv…"
147,akisFireman,"Η αποτυπωση του 2020 απτους Ιταλους κι οχι μονο!
#κρουσματα #κορωνοιος #καραντινα #lockdown2gr #lockdown https://t.co/fDivBKoDak"
148,trooperas,":)
Athens Film Office: Ο Δήμος Αθηναίων καλωσορίζει μεγάλες διεθνείς κινηματογραφικές παραγωγές |… https://t.co/ZzH6mCFabZ"
149,theveganskunk,ΚΑΤΑΒΑΣΗ ΠΕΝΤΕΛΗΣ ΜΕ ΠΟΔΗΛΑΤΟ  μέρος Α' https://t.co/bQv4W3MXmo μέσω @YouTube #ποδήλατο #καραντινα #καραντίνα… https://t.co/hI6cLZZq51
150,toliskrallis,Μοριακό test 72 ώρες πριν την είσοδο ΚΑΙ rapid test κατά την είσοδο ΚΑΙ 10ήμερη καραντίνα. Σε μια χώρα γεμάτη… https://t.co/qDPbpVUjK4
151,EvgenTzavaras,"Κάντε κλικ, ανοίγει.

#καραντίνα #Lockdown2 https://t.co/uT3ST0yXs7"
152,trooperas,"Πρέπει να το διαβάσεις: 
Εμβόλιο κορονοϊού: Το μπλουζάκι της 90χρονης είναι το highlight της χρονιάς |… https://t.co/VS9ls6sias"
153,kinthia,"Ντο ντορίς με τον ντορβά 
Ρε ρεζίλι θα γενείς 

Τραγουδάν ανέμελα στο πρωθυπουργαρι

Ιδέα: @kinthia 
Εικαστικό:… https://t.co/qXPzTPSquP"
154,DreamerLady4U,"RT @akisFireman: ΠΙΣΤΕΥΕΤΕ ΟΤΙ ΘΑ ΒΓΟΥΜΕ ΑΠΤΟ #lockdown στις 7 Ιανουαριου?
#lockdown2gr #καραντινα"
155,liana0000000,"RT @akisFireman: ΠΙΣΤΕΥΕΤΕ ΟΤΙ ΘΑ ΒΓΟΥΜΕ ΑΠΤΟ #lockdown στις 7 Ιανουαριου?
#lockdown2gr #καραντινα"
156,KonstantinaKol7,"RT @akisFireman: ΠΙΣΤΕΥΕΤΕ ΟΤΙ ΘΑ ΒΓΟΥΜΕ ΑΠΤΟ #lockdown στις 7 Ιανουαριου?
#lockdown2gr #καραντινα"
157,trooperas,":)
Το ""Αστέρι της Βηθλεέμ"" επιστρέφει μετά από 800 χρόνια | https://t.co/hdc4CMaI53 | #covid19 #μενουμεστοσπιτι… https://t.co/61LGkWwb3S"
158,AngelosNikos,Πέρασε η ηλικία μου για το #gntmgr και χάθηκε ενα ταλέντο! Αλλα το #masterchefgr χρόνια δεν κοιτά. Αρε #καραντίνα ν… https://t.co/UBMliuGVvK
159,g_m_anton,"RT @akisFireman: ΠΙΣΤΕΥΕΤΕ ΟΤΙ ΘΑ ΒΓΟΥΜΕ ΑΠΤΟ #lockdown στις 7 Ιανουαριου?
#lockdown2gr #καραντινα"
160,GTachmazidis,"RT @akisFireman: ΠΙΣΤΕΥΕΤΕ ΟΤΙ ΘΑ ΒΓΟΥΜΕ ΑΠΤΟ #lockdown στις 7 Ιανουαριου?
#lockdown2gr #καραντινα"
161,papadopoulouel6,"RT @akisFireman: ΠΙΣΤΕΥΕΤΕ ΟΤΙ ΘΑ ΒΓΟΥΜΕ ΑΠΤΟ #lockdown στις 7 Ιανουαριου?
#lockdown2gr #καραντινα"
162,akisFireman,"ΠΙΣΤΕΥΕΤΕ ΟΤΙ ΘΑ ΒΓΟΥΜΕ ΑΠΤΟ #lockdown στις 7 Ιανουαριου?
#lockdown2gr #καραντινα"
163,Teratoula,https://t.co/yhCjAAmSsn Θα τρελαθω τι λεει ο μαλακας? Να τα βαλεις στα παιδια σου...  #κορωνοιος #lockdown2gr #καραντινα
164,maverickxlt,Ρε καλόπαιδα μόνος σου μπορείς να κάνεις Χριστούγεννα και πρωτοχρονιά.?????????? ΜΟΝΟΣ ΣΟΥ!!!!!!!!????????????… https://t.co/MFudvzwfxr
165,akounitos,"#Πολλ
Η δεύτερη #καραντίνα σας δημιουργεί περισσότερο άγχος από την πρώτη?⛑️
RT
#ΙΟΣ #mystylerocksgr #MasterChef… https://t.co/ghIXl8jRoh"
166,akounitos,"Ο κ. #κυβερνήτης ξέχασε να αναφέρει τους 🏰Ναούς🏰,στα νέα μέτρα χαλάρωσης λόγω των εορτών?

Τα Χρ/να -εξ ορισμου- έχ… https://t.co/bwZEzqBIWW"
167,akounitos,"Όλη η χώρα είναι για φτύσιμο:
Τα θύματα είναι πλέον &gt;100 ΤΗΝ ΗΜΕΡΑ και κανείς δεν αντιδρά👹
Όμως,
κάνουν Πορείες Παρ… https://t.co/r94OFsZnkE"
168,Teratoula,#κορωνοιος #καραντινα #COVID19gr #covid_19GR #COVID19greece #ΕΛΛΑΔΑ https://t.co/yEZwc4mDvA
169,aigeas,"RT @fiat4x4_gr: Κάντο όπως ο @A_petretzikis βοήθησε στην γιγάντωση αυτού του αιτήματος, γίνε κι εσύ μέρος της λύσης.
https://t.co/NkG6Po7pL…"
170,vala_le,"Όταν μένεις σε Πολυκατοικία,
 είναι Καραντίνα και δεν έχεις με τι άλλο να ασχοληθείς  !!
#BigBrotherGR #bbxeftiles… https://t.co/sFUKTuhpmk"
171,maked0nikon,ΟΛΟΙ οι Μακεδόνες πρέπει να βγούμε στους δρόμους και να τους στείλουμε στον διάολο. Και αυτούς και την #καραντίνα τ… https://t.co/WW1Gu6dT0n
172,VergopoulosG,"RT @gpapoul: “.. Μένουμε διαιτώμενοι εις την οικία μας, στραβοπατούντες από δωμάτιον εις δωμάτιο, ως ποταμιαία καβούρια, αλιβάνιστοι, αλειτ…"
173,italianoVeroGR,"#italianoVeroGR #Ιταλικά 🇮🇹

#Εμπόριο #Καραντίνα #Οικονομία
#Εργασία #Δουλειά #ΑΣΕΠ
#Ελλάδα #Αθήνα #Πειραιάς… https://t.co/GHIuT7pX0n"
174,Sonexme,"2 πράγματα περιμένουμε όλοι:
Να λήξει η καραντίνα και να μας έρθει  πακέτο κουριερ.
#καραντινα"
175,artemi_militsi,"@PrimeministerGR  όσοι έρθουμε Ελλάδα μέσω Πάρνηθας με ποδήλατο...μπαίνουμε καραντίνα;;;

#καραντινα"
176,Frouku,"Η #καραντινα των Χριστουγεννων δεν ειναι τοσο αυστηρη οσο του Μαρτη!&gt;
τι μου λες!!
η αληθεια ειναι οτι &lt;μας βαλατε… https://t.co/biN5NGBeFI"
177,theboynurse1,"RT @sociallib4: Κλειστά τα σχολεία μέχρι 7 Ιανουαρίου αλλά για τις εκκλησίες αναμένονται ανακοινώσεις μέσα στην εβδομάδα, κάτι θα κάνουμε..…"
178,GaliniIo,RT @tolisv: Στα ανοικτά καταστήματα κολλάει - στις ουρές έξω από τα καταστήματα της #ACS δεν κολλάει #καραντινα
179,vangsah,"Ευτυχώς υπάρχει η #καραντίνα και άρχισαν και μειώνονται τα τεστ, με αποτέλεσμα λιγότερα κρούσματα. Επιτέλους τα μέτ… https://t.co/ibzj8S1lPx"
180,panosd77,"Φατσα τυπου ""δεν μπορω αλλη βολτα στην καραντινα"" #mydogiscutest #COVID19gr #καραντινα https://t.co/uYTP222Y3D"
181,Geotheocharis,Στην τρίτη #καραντίνα οι θάνατοι θα είναι περισσότεροι από δολοφονίες συζύγων παρά από #COVID19gr ...
182,diama15,Αν μετα την #καραντίνα δεν είμαστε στο Δρομοκαΐτειο την γλιτώσαμε για πάντα.
183,theiabebeka,"RT @gpapoul: “.. Μένουμε διαιτώμενοι εις την οικία μας, στραβοπατούντες από δωμάτιον εις δωμάτιο, ως ποταμιαία καβούρια, αλιβάνιστοι, αλειτ…"
184,silaserafim,"RT @gpapoul: “.. Μένουμε διαιτώμενοι εις την οικία μας, στραβοπατούντες από δωμάτιον εις δωμάτιο, ως ποταμιαία καβούρια, αλιβάνιστοι, αλειτ…"
185,STANIKOLAS,RT @tolisv: Στα ανοικτά καταστήματα κολλάει - στις ουρές έξω από τα καταστήματα της #ACS δεν κολλάει #καραντινα
186,elenispiridi,Και να θυμηθούμε τι έλεγε ο Μητσοτάκης@PrimeministerGR τον Νοέμβριο: Κλείνουμε τώρα για να ανοίξουμε στις γιορτές.… https://t.co/eh50Fmz6vl
187,anmih60,"RT @sociallib4: Κλειστά τα σχολεία μέχρι 7 Ιανουαρίου αλλά για τις εκκλησίες αναμένονται ανακοινώσεις μέσα στην εβδομάδα, κάτι θα κάνουμε..…"
188,italianoVeroGR,"#italianoVeroGR #Ιταλικά 🇮🇹

#Ιταλία #Παλμανόβα #Αρχιτεκτονική #Στρατός #Δεκέμβριος #Πρωτοχρονιά #Ελλάδα #ΑΣΕΠ… https://t.co/yGrErVw3CC"
189,NHWDLlFuhcrxvqj,RT @tolisv: Στα ανοικτά καταστήματα κολλάει - στις ουρές έξω από τα καταστήματα της #ACS δεν κολλάει #καραντινα
190,vimapress,Κορονοϊός: Σε καραντίνα 10 ημερών όσοι έρχονται από το εξωτερικό - vimapress - #rapirdtes #εξωτερικο #καραντίνα… https://t.co/PF5q9nn6fp
191,D_Lagogiannis,RT @fiat4x4_gr: @D_Lagogiannis @PrimeministerGR @cstaikouras Θέλουμε  μείωση.  https://t.co/uBJjaYQMAU   #τελη_κυκλοφοριας #Lockdown2 #κορο…
192,D_Lagogiannis,"RT @fiat4x4_gr: Κάντο όπως ο @A_petretzikis βοήθησε στην γιγάντωση αυτού του αιτήματος, γίνε κι εσύ μέρος της λύσης.
https://t.co/NkG6Po7pL…"
193,Fulius_,"RT @NatashaVar1: Πω ρε φίλε, φαντάσου να μην υπήρχαμε κι εμείς που καραντινιαστήκαμε οικιοθελώς από μέσα Οκτώβρη (και συνεχίζουμε την αυστη…"
194,silaserafim,"RT @NatashaVar1: Πω ρε φίλε, φαντάσου να μην υπήρχαμε κι εμείς που καραντινιαστήκαμε οικιοθελώς από μέσα Οκτώβρη (και συνεχίζουμε την αυστη…"
195,aretousa1,Καλό απόγευμα!!#καραντίνα #Λάρισα https://t.co/Uxsy81dHVh
196,fiat4x4_gr,@D_Lagogiannis @PrimeministerGR @cstaikouras Θέλουμε  μείωση.  https://t.co/uBJjaYQMAU   #τελη_κυκλοφοριας… https://t.co/Fys1b9VeYD
197,documentonews,Ακούστε τα σημερινά θέματα με τον Δημήτρη Χατζηνικόλα. #κυβερνηση_Μητσοτακη #κορονοϊος #Τουρκια #lockdown… https://t.co/M4iGgfrfxu
198,rosali36648764,Πως σε βλέπει ο γκόμενος χωρις φίλτρα και πως εσυ με φίλτρα  #kalomesimeraki #τοσα χρόνια τέννις και λάθος κράτημα… https://t.co/fio6L50nlu
199,Mar_Benja,RT @tolisv: Στα ανοικτά καταστήματα κολλάει - στις ουρές έξω από τα καταστήματα της #ACS δεν κολλάει #καραντινα
200,SagiannisG,"RT @sociallib4: Κλειστά τα σχολεία μέχρι 7 Ιανουαρίου αλλά για τις εκκλησίες αναμένονται ανακοινώσεις μέσα στην εβδομάδα, κάτι θα κάνουμε..…"
201,GrPhilosopher,"Αυτος που ερχεται απο το εξωτερικο...να κανει Γιορτες με τους δικους του...
Κανει PCR τεστ 72 ωρες πριν
Rapid Test… https://t.co/dGoPeQXnOB"
202,faymple,#Lockdown3 Τι παραμένει κλειστό έως τις 7.1.2021 #lockdown2gr #covid19 https://t.co/JFfuiU8j92 #CoronaVirus… https://t.co/xtMWPzcMz3
203,markchouzouris,"RT @gpapoul: “.. Μένουμε διαιτώμενοι εις την οικία μας, στραβοπατούντες από δωμάτιον εις δωμάτιο, ως ποταμιαία καβούρια, αλιβάνιστοι, αλειτ…"
204,tbickle1976,"RT @NatashaVar1: Πω ρε φίλε, φαντάσου να μην υπήρχαμε κι εμείς που καραντινιαστήκαμε οικιοθελώς από μέσα Οκτώβρη (και συνεχίζουμε την αυστη…"
205,vassovt,"RT @gpapoul: “.. Μένουμε διαιτώμενοι εις την οικία μας, στραβοπατούντες από δωμάτιον εις δωμάτιο, ως ποταμιαία καβούρια, αλιβάνιστοι, αλειτ…"
206,NatashaVar1,"Πω ρε φίλε, φαντάσου να μην υπήρχαμε κι εμείς που καραντινιαστήκαμε οικιοθελώς από μέσα Οκτώβρη (και συνεχίζουμε τη… https://t.co/UzYtHg1P1t"
207,municapelo,"RT @dpatsis: Στις 7 Γενάρη ??..............η τον Αλωνάρη?
#καραντινα #lockdown 
#ΝΔ_ΑΠΑΤΕΩΝΕΣ"
208,muntial,"RT @gpapoul: “.. Μένουμε διαιτώμενοι εις την οικία μας, στραβοπατούντες από δωμάτιον εις δωμάτιο, ως ποταμιαία καβούρια, αλιβάνιστοι, αλειτ…"
209,pery_greg,"RT @sociallib4: Κλειστά τα σχολεία μέχρι 7 Ιανουαρίου αλλά για τις εκκλησίες αναμένονται ανακοινώσεις μέσα στην εβδομάδα, κάτι θα κάνουμε..…"
210,romosfiliras1,"RT @gpapoul: “.. Μένουμε διαιτώμενοι εις την οικία μας, στραβοπατούντες από δωμάτιον εις δωμάτιο, ως ποταμιαία καβούρια, αλιβάνιστοι, αλειτ…"
211,gpapoul,"“.. Μένουμε διαιτώμενοι εις την οικία μας, στραβοπατούντες από δωμάτιον εις δωμάτιο, ως ποταμιαία καβούρια, αλιβάνι… https://t.co/NczOqd2LeL"
212,dpatsis,"Στις 7 Γενάρη ??..............η τον Αλωνάρη?
#καραντινα #lockdown 
#ΝΔ_ΑΠΑΤΕΩΝΕΣ"
213,ThePresidentGr,ΗΠΑ: Περισσότεροι από 20 εκατ. άνθρωποι τίθενται σε καραντίνα στη Νότια Καλιφόρνια #ΗΠΑ #καραντίνα #νέοςκορονοϊός… https://t.co/ABLY5M4k4D
214,CMaravelia,Δύσκολη περιοδος λένε! Τα περισσότερα θα παραμείνουν κλειστά μέχρι 7 Γενάρη λένε γιατί είναι κρίσιμη η κατάσταση λέ… https://t.co/FBrU67WxWD
215,epigeiathea,"RT @mairatb_: Εν μέσω καραντίνας κ ενώ η λειτουργία τους έχει ανασταλεί, εισπρακτικες εταιρείες της ΔΕΗ παρενοχλουν παράνομα τους πολίτες.Τ…"
216,GXampas,Ουσιαστικά ο Πέτσας ανακοίνωσε ένα lockdown μέχρι τις 7/1 με κάποιες εξαιρέσεις. #καραντινα #COVID19gr
217,sociallib4,"Κλειστά τα σχολεία μέχρι 7 Ιανουαρίου αλλά για τις εκκλησίες αναμένονται ανακοινώσεις μέσα στην εβδομάδα, κάτι θα κ… https://t.co/rubb7ID5Qm"
218,happycityblog,"Εμενα γιατί μου τα στέλνουν αφού και στον #κορωναιο πιστεύω και εμβόλιο θα κάνω 🤣🤣🤣Τι ζω ρε.. 
#καραντινα https://t.co/iQLJ55JdRb"
219,ALPHA_TV,"#alphanews Κλειστά έως τις 7 Ιανουαρίου, σχολεία, δικαστήρια, άθληση, ψυχαγωγία και εστίαση. Την Παρασκευή οι ανακο… https://t.co/lB2ihuB30S"
220,tolisv,Μην πάρετε κόκκινα εσώρουχα φέτος - εκτός αν έχετε @OnlyFans ή show στο cam4 #Πετσας #καραντινα #ΧΡΙΣΤΟΥΓΕΝΝΑ
221,kefalonitikanea,"Κλειστά μέχρι 7 Ιανουαρίου σχολεία, εστίαση, δικαστήρια #Ειδήσεις #Καραντίνα #Κορωνοϊός #Πρωτοσέλιδο | 
 https://t.co/J3Vtd43pUZ"
222,mairatb_,"Εν μέσω καραντίνας κ ενώ η λειτουργία τους έχει ανασταλεί, εισπρακτικες εταιρείες της ΔΕΗ παρενοχλουν παράνομα τους… https://t.co/qNGkfCFtxc"
223,Xaroula41584903,ΤΑ ΣΚΟΥΠΙΔΙΑ ΑΠΟ ΠΟΤΕ ΜΙΛΟΥΝ; #καραντινα #2020 #spitimetomega  #AgriesMelisses #Γρηγοροπουλος #TheBachelorGR… https://t.co/DeTkYa6Szm
224,StartinaM,Αυτή η #καραντίνα θα με τρελάνει. Δεν αντέχω άλλο 😭😭😭
225,Anonpep1,RT @tolisv: Στα ανοικτά καταστήματα κολλάει - στις ουρές έξω από τα καταστήματα της #ACS δεν κολλάει #καραντινα
226,gklogacf,RT @tolisv: Στα ανοικτά καταστήματα κολλάει - στις ουρές έξω από τα καταστήματα της #ACS δεν κολλάει #καραντινα
227,tolisv,Στα ανοικτά καταστήματα κολλάει - στις ουρές έξω από τα καταστήματα της #ACS δεν κολλάει #καραντινα
228,ERT3Social,"Συνεχίζεται η πίεση που δέχονται τα νοσοκομεία κυρίως της Βόρειας Ελλάδας, την ώρα που συμπληρώνεται ένας μήνας καρ… https://t.co/BcCDfQncXV"
229,trooperas,"Ενδιαφέρον: 
Τρεις αδερφές: Επιστρέφει online από το θέατρο Προσκήνιο η παράσταση του Δ. Καραντζά |… https://t.co/OXgvOKVbTF"
230,33Nikos,"RT @jim61884420: Αρνητής μάσκας μετά το #lockdown2gr!
 #καραντινα
#κορωνοιος https://t.co/frrfZP8qQs"
231,italianoVeroGR,"#italianoVeroGR #Ιταλικά 🇮🇹

#Ιταλία #Ρώμη #Δετέρα #Καλημέρα #Δεκέμβριος #Πρωτοχρονιά #Ελλάδα #ΑΣΕΠ #Αθήνα… https://t.co/buOx5T9wXR"
232,Levitopo,"RT @sof_papado: Με τόσες καραντίνες έχω ξεχάσει να βάφομαι
#καραντινα2 #καραντινα #lockdown2gr"
233,rosali36648764,#eutixeite # τι μ@λ@κιες γράφεται ρε εκεί στο @gossiptvgr με lockdown δεν ήταν στον γκόμενο αλλά στην Πωλίνα-φωτογρ… https://t.co/GwAsCl2hkR
234,VirginiaStavro2,Φίλς λάικ ταιμ ιζ μουβινγκ ιν σλοου μοσιον #κορονοιος #καραντινα
235,phaethonmav,Το τραγουδούσα και πέρσι τα #χριστουγεννα και μπήκαμε σε #καραντινα άλλα παιδιά δεν φταίω εγω https://t.co/GagmtkVprm
236,mikros_prigkipa,RT @2008So: Περιμένω να δω πότε θα έρθει ο Κικίλιας στη Θεσσαλονίκη να ανακοινώσει ότι θα μας ασβεστώσουνε #καραντινα
237,styliilii,"Νέοι φολοουερς θα μπαίνουν σε καραντίνα για 14μέρες λόγω του ιού! Ευχαριστώ! #κορονοϊός #καραντινα #καραντινα2 
Neu… https://t.co/j957juLl5w"
238,theveganskunk,ΚΑΤΑΒΑΣΗ ΠΕΝΤΕΛΗΣ ΜΕ ΠΟΔΗΛΑΤΟ - ΣΥΜΒΟΥΛΕΣ ΓΙΑ ΠΟΔΗΛΑΤΟ https://t.co/sJXDRC0HDJ via @YouTube #vegan #πεντέλη… https://t.co/cPskml3MYd
239,trooperas,"Πρέπει να το διαβάσεις: 
Η Ρωσία σκοπεύει να εμβολιάσει 7 εκατ. ανθρώπους | https://t.co/kLu3034wtG | #covid19… https://t.co/xp0yg1P05Y"
240,tilevoasartas,"#ΣΥΡΙΖΑ: Η #μνήμη δεν μπορεί να μπει σε #καραντίνα

- «Απαιτούμε να αφεθούν #ελεύθεροι όλοι οι #προσαχθέντες... Οι… https://t.co/q4rVfmgZXv"
241,theveganskunk,ΚΑΤΑΒΑΣΗ ΠΕΝΤΕΛΗΣ ΜΕ ΠΟΔΗΛΑΤΟ - ΣΥΜΒΟΥΛΕΣ ΓΙΑ ΠΟΔΗΛΑΤΟ https://t.co/sJXDRBJ6Mb via @YouTube #vegan #πεντέλη… https://t.co/hAOUWaYU74
242,Moonshine427,ΚΑΤΑΒΑΣΗ ΠΕΝΤΕΛΗΣ ΜΕ ΠΟΔΗΛΑΤΟ - ΣΥΜΒΟΥΛΕΣ ΓΙΑ ΠΟΔΗΛΑΤΟ https://t.co/OEkXvjyP0e via @YouTube #vegan #πεντέλη… https://t.co/QsqntTYSvt
243,TigerDragon41,"RT @akounitos: @a13x____ #κύριε_ΠΘ #κυριε_Χαρδαλια
(Έχετε διάταξη για ελεύθερη άθληση 3ατομων, με αποστάσεις και μάσκες, σωστά?)
Εγώ κάνω ά…"
244,GiannesT1,#Καραντινα https://t.co/buHDiEu3Sj
245,theveganskunk,ΠΑΛΑΙΟ ΦΑΛΗΡΟ - ΚΟΡΥΦΗ ΠΕΝΤΕΛΗΣ ΜΕ ΠΟΔΗΛΑΤΟ I μέρος Γ' https://t.co/tZWZI6mTVQ via @YouTube #ποδήλατο #καραντίνα… https://t.co/5P7LqFBYS2
246,GiannesT1,"#Λοκνταουν
#Πολιτικη
#Καραντινα
#ΝΔ_ξεφτιλες
#ΝΔ_Χουντα
#ΝΔ_θελατε
#ΝΔ_αλητες
#ΝΔ_ΑΠΑΤΕΩΝΕΣ
#ΝΔκατσαπλιαδες… https://t.co/ZTX6hiaPVm"
247,Stef_princess,"Κι εμείς δύσκολα περναμε στην #καραντίνα, αλλά μήνυμα σε πρώην δε στέλνουμε"
248,akounitos,"@kafraki6 .......λες να....
👽ζούνε ανάμεσα στο σαλόνι + κουζίνα Σου και τρώτε ΜΑΖΙ,μετά την βάρδια?👽

Μάλλον , ΝΑΙ😎… https://t.co/hOFbrtCqs0"
249,akounitos,"@penintakos Καλά λές

Γράψου παράλληλα και στον νέο σύλλογο δοσίλογων .
Θα παίρνεις και μπόνους,όπως οι εφοριακοι😎… https://t.co/tVkg2RnKjR"
250,akounitos,"@a13x____ #κύριε_ΠΘ #κυριε_Χαρδαλια
(Έχετε διάταξη για ελεύθερη άθληση 3ατομων, με αποστάσεις και μάσκες, σωστά?)
Ε… https://t.co/HDM6fUndYb"
251,akounitos,"@savvaskarma #Πολλ
Τα άτομα αυτά με τα κράνη και τα μπλέ είναι:
RT
#ΙΟΣ #mystylerocksgr #MasterChef #Gntm #Εβρος… https://t.co/WyWv2yTYCy"
252,GiannesT1,"#Λοκνταουν2
#Καραντινα
Γκιουλτζάν Αλτάν – «Τραγούδια της επανάστασης» αφιερωμένα στα 100 χρόνια του ΚΚ Τουρκίας (TK… https://t.co/Dfwh7r7UWR"
253,UrbanusIIStSede,"RT @HGeorgil: Κρατήστε αυτή την φωτογραφία.
#Covid_19 #μενουμεστοσπιτι #καραντινα #απαγορευση_κυκλοφοριας https://t.co/gsAE6XX5or"
254,GiannesT1,"#Λοκνταουν
#Καραντινα
Κ. Κούνεβα: “Υπογράφω το κείμενο που συνέταξε το ΚΚΕ” – Αλληλεγγύη στα δίκαια αιτήματα του λα… https://t.co/3UZM4cEKTW"
255,akounitos,"@kafraki6 Ερώτηση:
1)τα άτομα με τις πράσινες στολές,είναι από την γερμανία/αυστρια, η από την ελλάδα?
2)👽Ζούνε ανά… https://t.co/IKD75uk5Xg"
256,akounitos,"Από την αρχή της πανδημίας,βλέπω ΚΑΙ το #Μακελειό για να έχω σφαιρική ενημέρωση.
Έλα πού,υπάρχουν αποκλ.ειδήσεις πο… https://t.co/ebxm3McxWW"
257,akounitos,"Ναοί,Πάσχα,γιορτές,παρέλαση,βόλτα, φίλοι,βοήθεια σε άλλους,ταξίδια,κέντρα,ΕΣΟΔΑ 
  ----&gt;       Γ. Ι. Ο. Κ.⛑️
Εφετεί… https://t.co/QPKmneHqoK"
258,akounitos,"Είναι αλήθεια #Βελόπουλος,ότι οι φωτό είναι σε άλλο χρόνο και όχι στην Ελλάδα?
1)γιατί τις έσβησες?
2)δεν είχες άλλ… https://t.co/XX0sHVLgkT"
259,katr_elena,"RT @trooperas: Ίσως σε ενδιαφέρει: 
Ο κ. Γιάννης στέλνει 6 και βγάζει βόλτα τη γάτα του, τη Λάντα | https://t.co/xtNjXLZslq | #covid19 #μεν…"
260,trooperas,"Ίσως σε ενδιαφέρει: 
Ο κ. Γιάννης στέλνει 6 και βγάζει βόλτα τη γάτα του, τη Λάντα | https://t.co/xtNjXLZslq |… https://t.co/Kt1m3E9sG4"
261,italianoVeroGR,"#italianoVeroGR #Ιταλικά 🇮🇹

#Ιταλία #Πρωτοχρονιά #Χριστούγεννα #πιστοποίηση #Πτυχίο #ΜένουμεΣπίτι #ΟΑΕΔ #Ελλάδα… https://t.co/QYlNBit6WJ"
262,THANASIGOUNARIS,"Χτυπήσαμε κορυφή
Πρώτοι σε Θανάτους(πανεπιστήμιο John Hopkins) ανά εκατομμύριο κατοίκων
Αυτό κατάφεραν. Δε θα το ακ… https://t.co/clxmcFNjV6"
263,alexkouvelis,"""Έλεος πια"" με τις συγκινητικές-οργισμένες αναρτήσεις όσων νοσούν: ιχνηλάτηση με χιλιάδες κρούσματα δε γίνεται, να… https://t.co/znlCAAhvhK"
264,GrPressing,Γ.ΛΑΜΠΡΟΥΛΗΣ: Ξετσιπωσιά ιδιωτών να διαπραγματεύονται μέσω Covid - Περίμενα άλλα αντανακλαστικά για την ένταξή μας… https://t.co/hkz3iCWGc1
265,PanagiotisMylo6,"Άλλος ένας μύθος, που καταρρέει από τις έρευνες και ήταν γνωστό από τον Απρίλιο...Τι δεν καταλαβαίνεις...??… https://t.co/GT5tWoSmIj"
